,id,number of crimes,Assault,Breaking & Entering,Drugs,Property Crime,Robbery,Theft,Theft from Vehicle,Theft of Vehicle
13872,2423069164,161,1.0,66.0,0.0,36.0,1.0,31.0,19.0,7.0
13873,3876000120,462,48.0,57.0,20.0,126.0,10.0,108.0,70.0,23.0
13874,3705000120,351,20.0,107.0,3.0,75.0,1.0,43.0,78.0,24.0
13875,323069158,44,2.0,10.0,1.0,5.0,0.0,1.0,22.0,3.0
13876,6669240230,57,2.0,33.0,3.0,6.0,0.0,8.0,2.0,3.0
13877,7504400120,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13878,1038000040,20,0.0,1.0,0.0,6.0,0.0,6.0,4.0,3.0
13879,9238450330,20,1.0,4.0,0.0,5.0,0.0,3.0,6.0,1.0
13880,1982200330,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
13881,1732800175,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13882,8078350220,483,20.0,71.0,38.0,167.0,6.0,69.0,107.0,5.0
13883,3990200065,20,2.0,1.0,0.0,2.0,1.0,4.0,7.0,3.0
13884,3825311210,33,2.0,3.0,2.0,9.0,0.0,3.0,13.0,1.0
13885,1862400087,15,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0
13886,3522029124,27,4.0,7.0,3.0,3.0,0.0,6.0,4.0,0.0
13887,1250200418,23,4.0,5.0,2.0,5.0,2.0,3.0,0.0,2.0
13888,7967900150,975,60.0,233.0,15.0,244.0,14.0,127.0,202.0,80.0
13889,5631501073,101,6.0,21.0,3.0,25.0,1.0,11.0,26.0,8.0
13890,2826049197,20,3.0,2.0,6.0,2.0,3.0,2.0,2.0,0.0
13891,1775920210,276,18.0,83.0,6.0,77.0,0.0,32.0,53.0,7.0
13892,5272200035,39,5.0,2.0,10.0,5.0,6.0,5.0,5.0,1.0
13893,9525100040,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
13894,7853221010,31,1.0,9.0,2.0,6.0,0.0,5.0,5.0,3.0
13895,2500600297,75,4.0,39.0,3.0,9.0,0.0,11.0,4.0,5.0
13896,8562791010,5,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
13897,3550800040,4850,447.0,789.0,205.0,1258.0,154.0,800.0,548.0,649.0
13898,8857640210,166,14.0,53.0,4.0,43.0,2.0,16.0,25.0,9.0
13899,8898700120,7,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
13900,1242700035,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13901,7200001005,34,2.0,9.0,0.0,10.0,0.0,5.0,8.0,0.0
13902,4174600072,29,3.0,4.0,5.0,7.0,0.0,4.0,1.0,5.0
13903,3630060150,7,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
13904,3348401490,1333,171.0,260.0,67.0,404.0,52.0,134.0,94.0,151.0
13905,7214810150,118,3.0,41.0,3.0,25.0,0.0,18.0,25.0,3.0
13906,1566100450,32,5.0,1.0,8.0,3.0,8.0,5.0,2.0,0.0
13907,7851990120,26,3.0,6.0,0.0,8.0,0.0,1.0,8.0,0.0
13908,8937500040,5,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
13909,1149600120,376,15.0,61.0,28.0,126.0,6.0,52.0,82.0,6.0
13910,7853240040,5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
13911,7517500085,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
13912,9527310180,18,1.0,3.0,0.0,5.0,0.0,3.0,5.0,1.0
13913,3558900580,121,8.0,13.0,5.0,26.0,6.0,18.0,27.0,18.0
13914,4046500180,116,6.0,28.0,3.0,31.0,0.0,14.0,32.0,2.0
13915,6386300120,61,4.0,16.0,2.0,11.0,1.0,10.0,11.0,6.0
13916,3395350210,263,12.0,46.0,6.0,105.0,1.0,25.0,59.0,9.0
13917,9578080040,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
13918,5683500085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13919,8645500360,26,1.0,6.0,1.0,7.0,0.0,7.0,4.0,0.0
13920,4222310220,290,14.0,84.0,5.0,54.0,3.0,36.0,58.0,36.0
13921,2394600157,7,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
13922,9238900085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13923,2739200040,267,16.0,56.0,6.0,61.0,2.0,43.0,61.0,22.0
13924,3893100456,10,1.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0
13925,1370803940,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13926,4222200120,416,23.0,115.0,5.0,91.0,3.0,50.0,80.0,49.0
13927,9477000120,596,58.0,95.0,25.0,144.0,5.0,91.0,146.0,32.0
13928,7228501065,22,4.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0
13929,9266701085,7,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
13930,985001082,84,5.0,23.0,3.0,17.0,2.0,11.0,13.0,10.0
13931,8815400410,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13932,2459500210,624,42.0,149.0,22.0,159.0,3.0,86.0,135.0,28.0
13933,1219000043,20,2.0,1.0,2.0,2.0,0.0,3.0,7.0,3.0
13934,4379400580,14,2.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0
13935,2159900120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,1243100191,91,9.0,19.0,0.0,24.0,0.0,11.0,26.0,2.0
13937,7852150530,11,2.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0
13938,7508700085,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
13939,8820903370,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
13940,1923000150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13941,3920900220,34,5.0,5.0,0.0,10.0,0.0,5.0,8.0,1.0
13942,8835700330,132,4.0,34.0,6.0,41.0,1.0,9.0,35.0,2.0
13943,7338402160,61,10.0,7.0,12.0,13.0,4.0,9.0,4.0,2.0
13944,3223059141,59,2.0,17.0,0.0,10.0,1.0,2.0,24.0,3.0
13945,524059052,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13946,6145600865,19,0.0,0.0,3.0,2.0,3.0,4.0,4.0,3.0
13947,2325400330,116,4.0,22.0,2.0,33.0,1.0,15.0,29.0,10.0
13948,9530100085,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
13949,3024059044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13950,5015000596,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13951,4443801285,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13952,3751606606,393,26.0,134.0,2.0,62.0,4.0,62.0,72.0,31.0
13953,1829300210,49,1.0,13.0,2.0,11.0,2.0,12.0,5.0,3.0
13954,2767601085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13955,8832900155,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13956,8805900065,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
13957,8635760040,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13958,8651540040,28,0.0,10.0,0.0,8.0,0.0,2.0,5.0,3.0
13959,9818700455,26,4.0,6.0,2.0,5.0,2.0,4.0,0.0,3.0
13960,924069210,3,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
13961,1954430180,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13962,5111400081,164,11.0,73.0,1.0,23.0,0.0,35.0,11.0,10.0
13963,5559200065,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13964,1266200120,4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
13965,8141310180,41,1.0,20.0,2.0,9.0,0.0,4.0,2.0,3.0
13966,6102400166,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
13967,3126059023,51,3.0,10.0,0.0,13.0,1.0,5.0,15.0,4.0
13968,408100150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13969,3905081520,528,29.0,64.0,38.0,163.0,5.0,79.0,139.0,11.0
13970,9324800220,10,0.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0
13971,3996900555,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13972,9456200450,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13973,9165100330,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13974,2877103615,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13975,7853210210,103,16.0,14.0,6.0,27.0,0.0,22.0,12.0,6.0
13976,7524950540,33,2.0,12.0,1.0,10.0,0.0,1.0,7.0,0.0
13977,200500410,196,18.0,38.0,5.0,50.0,2.0,20.0,53.0,10.0
13978,9103000365,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
13979,6076500220,195,6.0,39.0,9.0,52.0,2.0,13.0,72.0,2.0
13980,1818800144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13981,2569600150,81,8.0,28.0,3.0,20.0,1.0,6.0,8.0,7.0
13982,3448000344,11,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0
13983,7170200085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13984,4094800120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,2591010180,21,3.0,6.0,0.0,8.0,1.0,1.0,1.0,1.0
13986,3052701135,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13987,625049281,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13988,5427110040,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13989,9528103443,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13990,7855800730,80,10.0,18.0,0.0,20.0,0.0,14.0,15.0,3.0
13991,395300650,374,24.0,55.0,16.0,91.0,9.0,74.0,92.0,13.0
13992,7812800995,3268,349.0,881.0,109.0,840.0,94.0,331.0,335.0,329.0
13993,9541600355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13994,774100355,7,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0
13995,2781280150,35,4.0,10.0,2.0,10.0,0.0,2.0,7.0,0.0
13996,7338000150,9,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0
13997,6977000040,188,8.0,40.0,7.0,46.0,3.0,13.0,68.0,3.0
13998,9558050230,311,14.0,88.0,5.0,92.0,1.0,41.0,54.0,16.0
13999,1241500155,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
14000,9266700256,7,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0
14001,2354300456,63,2.0,2.0,0.0,7.0,1.0,6.0,42.0,3.0
14002,7789000120,91,6.0,25.0,0.0,17.0,1.0,10.0,27.0,5.0
14003,3210200395,5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
14004,8658303065,81,6.0,15.0,1.0,16.0,2.0,24.0,16.0,1.0
14005,4046601010,125,7.0,37.0,4.0,31.0,0.0,14.0,31.0,1.0
14006,526059183,46,6.0,8.0,3.0,10.0,1.0,5.0,11.0,2.0
14007,5056500210,14,4.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0
14008,6146600175,22,2.0,4.0,2.0,4.0,0.0,5.0,5.0,0.0
14009,6057700120,55,3.0,14.0,2.0,13.0,1.0,7.0,13.0,2.0
14010,8651442060,128,8.0,48.0,4.0,31.0,0.0,17.0,14.0,6.0
14011,7129301445,358,23.0,111.0,9.0,72.0,2.0,38.0,57.0,46.0
14012,7881500330,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14013,1336800880,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14014,7147600220,4,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
14015,2600030210,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14016,6303400150,4246,372.0,584.0,183.0,1154.0,145.0,877.0,439.0,492.0
14017,9136103136,4,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
14018,8898700880,6,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
14019,4318200360,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14020,6798100610,45,6.0,3.0,12.0,3.0,8.0,7.0,5.0,1.0
14021,7466900220,667,47.0,174.0,13.0,156.0,10.0,82.0,122.0,63.0
14022,7435500085,9,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
14023,7977200995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14024,1862900360,188,17.0,50.0,4.0,51.0,2.0,15.0,31.0,18.0
14025,7852040210,19,4.0,5.0,0.0,5.0,0.0,3.0,2.0,0.0
14026,3343901961,44,4.0,11.0,0.0,8.0,0.0,8.0,11.0,2.0
14027,3874010220,1229,87.0,301.0,21.0,298.0,16.0,147.0,255.0,104.0
14028,2724069103,60,1.0,1.0,0.0,7.0,1.0,6.0,42.0,2.0
14029,1520069052,120,13.0,39.0,1.0,22.0,0.0,17.0,23.0,5.0
14030,5316101075,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14031,8113100150,13,2.0,1.0,4.0,1.0,0.0,2.0,0.0,3.0
14032,3459900230,62,6.0,17.0,1.0,17.0,0.0,4.0,16.0,1.0
14033,3955900150,26,2.0,9.0,0.0,3.0,0.0,4.0,6.0,2.0
14034,7701960210,159,12.0,48.0,1.0,43.0,2.0,18.0,27.0,8.0
14035,686450210,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
14036,3451000442,4172,377.0,678.0,165.0,1050.0,131.0,714.0,478.0,579.0
14037,5700003221,5,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
14038,8651402700,129,5.0,45.0,4.0,37.0,0.0,17.0,14.0,7.0
14039,3526039101,5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
14040,1136100072,198,10.0,82.0,5.0,39.0,0.0,27.0,32.0,3.0
14041,2050100210,98,2.0,10.0,2.0,19.0,0.0,8.0,55.0,2.0
14042,9141100210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14043,1153000150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14044,1245000438,30,2.0,5.0,2.0,7.0,1.0,4.0,4.0,5.0
14045,1498300775,9,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0
14046,4051100230,24,1.0,9.0,0.0,11.0,0.0,0.0,3.0,0.0
14047,121039038,5,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
14048,1523550220,3,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
14049,1622059095,60,5.0,17.0,2.0,20.0,0.0,6.0,5.0,5.0
14050,7853220210,11,0.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0
14051,8682291510,133,5.0,28.0,1.0,51.0,0.0,15.0,31.0,2.0
14052,7397300220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14053,3764500230,22,3.0,3.0,0.0,6.0,1.0,2.0,2.0,5.0
14054,8682260870,157,4.0,24.0,5.0,57.0,0.0,29.0,36.0,2.0
14055,369000365,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14056,9238901020,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14057,3343901641,26,4.0,8.0,0.0,4.0,0.0,4.0,5.0,1.0
14058,3024079057,151,1.0,23.0,1.0,17.0,1.0,10.0,94.0,4.0
14059,7518507330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14060,2968801510,29,3.0,2.0,0.0,5.0,1.0,3.0,6.0,9.0
14061,2822100175,33,2.0,6.0,4.0,10.0,0.0,8.0,2.0,1.0
14062,3826000385,95,8.0,26.0,3.0,23.0,1.0,12.0,13.0,9.0
14063,2301400540,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14064,2111010760,12,2.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0
14065,23500220,8,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0
14066,8001600150,508,39.0,135.0,12.0,114.0,3.0,73.0,84.0,48.0
14067,9149000180,14,1.0,5.0,0.0,3.0,0.0,4.0,1.0,0.0
14068,7525420150,107,2.0,25.0,9.0,43.0,1.0,5.0,22.0,0.0
14069,1003000175,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14070,2902200874,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14071,7131300032,44,6.0,1.0,16.0,8.0,4.0,6.0,3.0,0.0
14072,3581100330,228,15.0,37.0,12.0,66.0,3.0,28.0,61.0,6.0
14073,3629970870,112,6.0,12.0,10.0,32.0,3.0,30.0,17.0,2.0
14074,2561360210,18,1.0,0.0,2.0,4.0,0.0,2.0,9.0,0.0
14075,9828702245,8,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0
14076,8687800150,29,2.0,10.0,1.0,4.0,3.0,0.0,4.0,5.0
14077,3825310760,54,3.0,6.0,2.0,15.0,0.0,4.0,22.0,2.0
14078,7284900385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14079,5702380770,62,2.0,22.0,6.0,12.0,0.0,7.0,10.0,3.0
14080,2095600150,87,10.0,20.0,2.0,16.0,1.0,12.0,17.0,9.0
14081,4166600230,5,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
14082,3521059042,148,36.0,36.0,14.0,34.0,1.0,20.0,4.0,3.0
14083,3625059043,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14084,1926069054,180,8.0,55.0,0.0,46.0,2.0,20.0,43.0,6.0
14085,9238450150,40,3.0,8.0,1.0,10.0,0.0,6.0,11.0,1.0
14086,8146200150,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14087,3841600220,2697,237.0,427.0,112.0,699.0,76.0,398.0,325.0,423.0
14088,943100683,300,24.0,53.0,9.0,90.0,0.0,48.0,63.0,13.0
14089,952001765,9,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0
14090,3744600704,555,47.0,90.0,38.0,129.0,16.0,63.0,88.0,84.0
14091,1822059057,30,3.0,8.0,1.0,3.0,0.0,6.0,6.0,3.0
14092,2126059219,614,65.0,91.0,24.0,166.0,4.0,96.0,139.0,29.0
14093,4139400910,48,1.0,15.0,0.0,9.0,0.0,4.0,18.0,1.0
14094,9808630210,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14095,2920700220,15,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0
14096,1338800365,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
14097,1175001135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14098,3867400180,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14099,7954300220,47,1.0,11.0,0.0,7.0,0.0,3.0,21.0,4.0
14100,7784400035,177,14.0,47.0,11.0,40.0,2.0,20.0,26.0,17.0
14101,4435600330,3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
14102,5016001285,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
14103,6817800330,25,0.0,6.0,2.0,3.0,2.0,11.0,0.0,1.0
14104,8680500220,400,39.0,49.0,16.0,101.0,3.0,80.0,96.0,16.0
14105,3211600650,529,40.0,83.0,18.0,124.0,9.0,87.0,138.0,30.0
14106,4008400035,335,8.0,99.0,10.0,90.0,5.0,46.0,58.0,19.0
14107,2473002060,1899,116.0,351.0,47.0,452.0,31.0,397.0,324.0,181.0
14108,4059400515,2191,222.0,594.0,57.0,580.0,57.0,225.0,234.0,222.0
14109,2916610150,59,0.0,22.0,3.0,15.0,1.0,9.0,8.0,1.0
14110,8887001215,99,7.0,16.0,3.0,30.0,0.0,18.0,19.0,6.0
14111,3876313040,422,46.0,50.0,16.0,120.0,2.0,78.0,97.0,13.0
14112,6021501320,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14113,2372800145,45,2.0,16.0,7.0,4.0,0.0,3.0,11.0,2.0
14114,7120000210,144,11.0,24.0,9.0,44.0,2.0,23.0,26.0,5.0
14115,1180003175,1337,104.0,436.0,32.0,288.0,30.0,155.0,161.0,131.0
14116,2902200915,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
14117,2473530150,928,57.0,208.0,18.0,260.0,9.0,100.0,182.0,94.0
14118,2366400150,26,2.0,2.0,0.0,6.0,0.0,4.0,12.0,0.0
14119,4040800360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14120,1269200150,61,6.0,22.0,4.0,15.0,0.0,11.0,2.0,1.0
14121,9510970530,140,4.0,23.0,2.0,33.0,0.0,13.0,62.0,3.0
14122,3856904825,5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
14123,326069101,64,3.0,17.0,5.0,21.0,0.0,10.0,7.0,1.0
14124,254000175,390,18.0,26.0,7.0,100.0,12.0,169.0,38.0,20.0
14125,8086000201,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14126,9284800085,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14127,2287000330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14128,2025760210,140,6.0,63.0,3.0,26.0,0.0,23.0,13.0,6.0
14129,3330500085,10,1.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0
14130,1231001225,6,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
14131,984000650,499,36.0,125.0,21.0,135.0,3.0,75.0,83.0,21.0
14132,1962200145,8,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0
14133,4074300150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14134,8665050220,640,30.0,90.0,42.0,208.0,6.0,84.0,169.0,11.0
14135,2212700180,5,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
14136,8077200360,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
14137,8850000180,20,3.0,2.0,3.0,3.0,2.0,1.0,0.0,6.0
14138,1643500072,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14139,6065300330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14140,6149700191,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14141,1555200180,99,3.0,51.0,2.0,14.0,0.0,13.0,8.0,8.0
14142,9407100720,175,13.0,25.0,1.0,54.0,0.0,20.0,55.0,7.0
14143,5700000515,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14144,5451200530,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14145,868000530,23,2.0,0.0,3.0,2.0,3.0,5.0,4.0,4.0
14146,1777600210,173,10.0,44.0,1.0,42.0,1.0,17.0,49.0,9.0
14147,7174800760,8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0
14148,8635750330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14149,4058800925,2093,210.0,551.0,59.0,548.0,51.0,226.0,232.0,216.0
14150,272000620,12,3.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0
14151,7779200355,19,1.0,2.0,3.0,5.0,0.0,5.0,1.0,2.0
14152,510000641,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
14153,8835200230,300,35.0,54.0,10.0,83.0,2.0,59.0,44.0,13.0
14154,8718500555,58,4.0,6.0,2.0,20.0,1.0,15.0,7.0,3.0
14155,1722049154,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14156,6450304130,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14157,6908200155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14158,1773101020,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14159,1105000571,6,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
14160,5153200666,5,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
14161,7660100085,32,4.0,4.0,3.0,4.0,3.0,3.0,2.0,9.0
14162,1843130530,36,2.0,15.0,2.0,9.0,0.0,5.0,2.0,1.0
14163,7010700905,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14164,6790600790,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14165,8651442520,125,7.0,47.0,4.0,31.0,0.0,17.0,15.0,4.0
14166,2722059010,7,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
14167,6884800210,22,3.0,0.0,5.0,2.0,6.0,4.0,2.0,0.0
14168,7349600230,24,1.0,0.0,5.0,8.0,0.0,4.0,6.0,0.0
14169,6699300210,310,25.0,80.0,10.0,70.0,3.0,48.0,48.0,26.0
14170,7883607520,433,38.0,93.0,19.0,82.0,4.0,74.0,71.0,52.0
14171,1450000210,29,4.0,3.0,0.0,9.0,0.0,5.0,7.0,1.0
14172,1387301430,527,46.0,85.0,20.0,127.0,3.0,88.0,137.0,21.0
14173,2517010230,98,3.0,33.0,1.0,30.0,1.0,9.0,16.0,5.0
14174,9828201020,13,2.0,4.0,0.0,2.0,1.0,3.0,0.0,1.0
14175,2461900175,9,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
14176,8682250330,165,4.0,25.0,4.0,60.0,0.0,34.0,36.0,2.0
14177,3031200230,57,10.0,6.0,11.0,11.0,4.0,9.0,4.0,2.0
14178,3824100166,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
14179,7011201445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14180,7262200150,3259,278.0,379.0,136.0,927.0,122.0,749.0,306.0,362.0
14181,1623069023,99,4.0,39.0,0.0,21.0,0.0,7.0,24.0,4.0
14182,7523700210,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
14183,2915200210,23,2.0,0.0,3.0,2.0,3.0,5.0,4.0,4.0
14184,3904990210,534,27.0,63.0,41.0,169.0,4.0,76.0,142.0,12.0
14185,1333300145,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
14186,7461400360,125,8.0,26.0,13.0,23.0,2.0,14.0,33.0,6.0
14187,7631200085,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14188,6145600040,19,0.0,0.0,3.0,2.0,3.0,4.0,4.0,3.0
14189,6372000155,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14190,6821600145,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14191,7983100150,302,23.0,82.0,2.0,73.0,2.0,35.0,59.0,26.0
14192,723000150,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
14193,2493200155,8,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0
14194,2592210150,34,0.0,4.0,0.0,6.0,0.0,2.0,21.0,1.0
14195,2595300210,453,24.0,41.0,11.0,115.0,13.0,178.0,47.0,24.0
14196,3902100150,9,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
14197,3329520410,802,58.0,200.0,16.0,199.0,11.0,90.0,160.0,68.0
14198,4013800206,755,67.0,192.0,17.0,178.0,6.0,93.0,133.0,69.0
14199,1370803460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14200,4046600220,114,7.0,33.0,3.0,31.0,0.0,14.0,25.0,1.0
14201,6190701484,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14202,8016200530,9,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0
14203,6802210210,47,1.0,12.0,7.0,9.0,0.0,6.0,9.0,3.0
